,braveid,bravename,bravesex,braveage,braveattack,monsterid,monstername,monsterdef,damage
1806,313,NagaiAyaka,女,14,328,87,ひとくいばこ,22.811596711110827,114.71185143348094
1807,600,TakayamaMitsunobu,男,58,525,69,ベビーマジシャン,92.40683964718518,11.174753295161933
1808,989,SugaNatsumi,女,56,731,249,スカラベキング,51.54599694820027,26.5382037208914
1809,486,KatsutaChiyono,女,15,662,275,エリミネーター,24.640289963572926,214.52187543792323
1810,552,YonedaHaruna,女,42,472,325,ボーンファイター,8.739979281647969,149.432286848133
1811,674,FuruyaSeiga,男,26,467,47,アルミラージ,36.45091006654842,56.44486966915905
1812,447,HirokawaYoshikatsu,男,43,806,322,ウドラー,50.48959270164016,39.20977019770729
1813,631,TobitaSayaka,女,50,994,194,スノードラゴン,67.50708559524386,31.230867988307548
1814,274,IchimuraHiroki,男,38,283,83,どくどくゾンビ,17.90162009373154,46.41287553817215
1815,877,KamiyamaHonoka,女,52,852,36,しのどれい,55.22244149635039,32.12023409294188
1816,302,YabukiAyana,女,38,796,155,まほうつかい,85.81830201761285,27.007440987894306
1817,867,KanouSuzuka,女,43,801,197,おみくじミミック,77.3767263700856,26.36685759908472
1818,959,KoikeFujio,男,21,653,92,はぐれメタル,71.21661083197408,46.2072108807468
1819,39,NagashimaShouta,男,49,868,22,どくろあらい,66.89320365033224,31.750568166693697
1820,299,MatsumotoMorihiko,男,30,143,37,みならいあくま,40.809803996534114,13.698905955484081
1821,893,IidaJirou,男,55,556,209,じんめんじゅ,56.72914953697856,18.56908002341453
1822,564,TejimaKazuo,男,32,326,214,さまようたましい,85.50429258891616,14.19642501291657
1823,822,MiharaYuika,女,56,694,69,ベビーマジシャン,92.40683964718518,14.367842102976315
1824,192,NagasawaShigeo,男,52,980,105,キラーマシン,31.93906897017036,62.31666297457168
1825,645,TsukagoshiHina,女,50,460,89,ぐんたいガニ,24.817720533946165,41.66510860427397
1826,797,TamakiYasushi,男,40,863,178,ドラゴンフライ,73.42944096004948,34.45022806589877
1827,303,ArayaHirofumi,男,53,752,254,まなつのせんし,82.79064167144092,17.270772656205768
1828,328,KitaAyano,女,59,458,341,虹のおたからミミック,18.602246692985624,48.28159227901438
1829,426,KawabataKimiko,男,28,370,94,ベロニャーゴ,67.34181724986689,21.550640385955894
1830,896,IshimaruYuuna,女,14,905,87,ひとくいばこ,22.811596711110827,314.7824292741597
1831,859,OotsukiSouichirou,男,25,356,334,パイレーツプリズナー,78.58338505168804,21.114349711770924
1832,514,TominagaToshinori,男,36,496,255,スイカ岩,31.6303558567804,50.50953223527794
1833,547,HinoIsao,男,37,2,31,どろにんぎょう,70.13705039475525,0.08697940080593328
1834,785,OomuraShouzou,男,57,25,348,メガゴールドマン,34.64156319559593,1.3785204923886576
1835,489,MitsuiMai,女,25,279,33,キラースコップ,24.557522455088765,46.3106889947593
1836,152,ItabashiKanon,女,11,752,331,ガニラス,53.86825235298686,134.50743872554685
1837,198,AkimotoFumio,男,14,311,33,キラースコップ,24.557522455088765,98.8998416389682
1838,380,ShiotaniYuki,女,21,135,190,デスピサロ,31.289622856015654,23.94827479680309
1839,52,MuraseMisa,女,37,716,75,ガチャコッコ,10.134100873182117,218.89428771252054
1840,127,YasudaHanae,女,14,122,45,ドロヌーバ,36.35015178177826,27.89509992965716
1841,117,TakenakaMio,女,22,13,153,まおうのつかい,55.17997062458736,1.1746347739269705
1842,425,GomiHaruka,女,22,863,377,エデンの戦士たち１,17.560947997378594,236.01988575663802
1843,989,SugaNatsumi,女,56,731,212,うみぼうず,81.87575919631068,17.28757399358055
1844,402,KamijouTomo,女,21,442,101,ケダモン,74.19067882742955,29.318423927766226
1845,895,MatsuuraAtsushi,男,24,866,154,トロル,22.75060278427542,181.8847248414839
1846,420,UeharaToshiaki,男,52,32,358,エビルソーサラー,33.30445290524355,2.136213196233024
1847,901,IshimuraYoshiji,男,44,170,349,ヒョウモンダーク,30.037978082695794,15.185322765037094
1848,591,MizoguchiTakeshi,男,36,964,291,ハロウィンリカント,99.31276226964599,27.764129412226815
1849,500,TsuyukiSuzuka,女,59,844,205,じごくのもんばん,80.7548432124322,18.664080674572485
1850,396,MasakiNaoki,男,12,59,235,おばけトマト,15.957846352310423,32.5724788404271
1851,344,KishiRie,女,43,808,177,リザードフライ,85.49703450761974,24.692732276484055
1852,429,TakagiShouei,男,28,818,37,みならいあくま,40.809803996534114,79.98971959503977
1853,674,FuruyaSeiga,男,26,467,314,アンクルホーン,4.754813386330026,452.5456069119765
1854,208,KasaharaMasataka,男,44,734,181,はしりとかげ,79.14847157418299,21.716307499355434
1855,147,AshidaNorio,男,20,819,246,ダークスライム,37.52050891099151,123.85870426683326
1856,163,HashizumeMirei,女,30,355,58,チョコヌーバ,94.72377075193083,14.855251269921572
1857,257,AkitaSana,女,32,912,38,おおくちばし,35.21326656861072,91.80181110916207
1858,662,IdaRio,女,27,975,199,メタルドラゴン,85.02170226845979,47.07681189588666
1859,222,YokomizoAtsuki,男,11,696,310,つららスライム,1.272448001053783,5258.976870075921
1860,92,TazakiKaho,女,19,93,166,キラーリカント,3.194156252605951,183.14191658620146
1861,672,TsumuraSaaya,女,29,234,151,てっこうまじん,23.18597071733125,38.478815947798864
1862,608,AokiMana,女,55,318,298,リトルライバーン,84.51550457655938,7.748258918574908
1863,702,TakedaKarin,女,37,371,165,しのさそり,38.71921423673202,26.844235180685796
1864,405,MiyasakaMariko,女,25,911,167,だいまどう,8.335544330652267,487.7185406647588
1865,822,MiharaYuika,女,56,694,318,グール,60.39907127911815,21.930955887769816
1866,991,EgawaMitsunari,男,37,440,283,ボストロール,18.583203034108376,75.50546994521586
1867,766,OnodaKarin,女,11,455,339,銀のおたからミミック,65.60024220044626,74.53497250257672
1868,352,YoshinagaYuzuki,女,21,636,361,碧落天バリゲーン,32.028716377527374,99.11727893001584
1869,145,TakeshitaAyane,女,40,785,41,メタルブラザーズ,0.7685089589596905,2596.009135458578
1870,999,KawaiKaede,女,15,443,42,グレムリン,28.956617719901388,112.06783680804384
1871,767,TaguchiKoukichi,男,41,893,213,ジェリーマン,6.034405662776521,414.2450237953959
1872,616,KawabataKenta,男,46,38,113,マドハンド,92.75049755755667,0.8945928501647035
1873,354,HirutaKinji,男,48,141,36,しのどれい,55.22244149635039,5.971656977237669
1874,257,AkitaSana,女,32,912,56,マーブルン,63.96532045161013,52.8062664598609
1875,245,FuruichiYuzuha,女,22,453,247,ダークキング,25.595354767985135,90.39087173500235
1876,786,KawaguchiSetsuka,女,10,397,225,おひなさまスライム,94.8910140234197,42.691093437796496
1877,639,SugiuraChikako,女,22,817,365,ライオンズレオ,38.17686369070131,99.5505338477349
1878,383,MiyaharaNoriko,女,39,952,244,ガーゴイル,1.489146164027344,1843.7640154387993
1879,524,OjimaSaya,女,27,480,2,ドラキー,50.07473003378037,37.035600448515574
1880,538,HayashiShuuji,男,58,278,235,おばけトマト,15.957846352310423,32.61027115395233
1881,451,SugiuraKouichi,男,59,219,198,ふくぶくろ,88.46347669949377,4.261659748146947
1882,913,OohashiHiroyuki,男,52,998,226,きりさきピエロ,60.42571931179149,36.46927779330579
1883,188,SeoKaito,男,29,180,48,スライムつむり,54.987493129877016,12.065953926378478
1884,17,OotomoKazuki,男,22,341,375,ハロウィンルイーダ,49.0229645774379,36.4863019521517
1885,693,KumagayaSeisaku,男,24,657,190,デスピサロ,31.289622856015654,97.30009333872668
1886,985,YazawaSora,女,52,934,56,マーブルン,63.96532045161013,30.827439687873103
1887,700,AsakuraKeizou,男,51,657,15,いっかくうさぎ,73.38213327122693,18.667317446815293
1888,598,NagasakiEmi,女,56,381,84,トンブレロ,97.96726035462086,7.593594951829931
1889,927,HirataYoshihisa,男,53,911,2,ドラキー,50.07473003378037,40.93979197025617
1890,262,TeraokaMahiro,男,14,296,142,きめんどうし,48.25712838931252,46.28656893915116
1891,263,AkamatsuSenri,男,10,19,297,ちょうろうじゅ,90.29566272815309,2.2783449253176324
1892,105,TsuboiSeiji,男,49,103,299,レッドアーチャー,83.61943953740199,2.9501345470084432
1893,659,HanadaRuka,女,25,676,36,しのどれい,55.22244149635039,53.99290526679834
1894,982,MitaniAkiho,男,26,114,113,マドハンド,92.75049755755667,5.593252428346124
1895,189,KodamaHironobu,男,33,536,246,ダークスライム,37.52050891099151,43.72573574308021
1896,250,KageyamaYua,女,15,774,70,がいこつ,62.366966323277865,85.06731885935491
1897,749,ShigetaAkira,男,29,669,97,ブラウニー,68.21795794896079,36.83068115850235
1898,278,HoshiYuuka,女,44,557,44,ビッグハット,11.651456325106935,123.97876932854489
1899,799,NagaseKaho,女,45,68,231,バラモス,15.312005462044564,9.900087841005972
1900,983,KishiMakoto,男,47,327,63,どくイモムシ,89.84882999760796,9.172931021832591
1901,57,NakanoMamoru,男,12,1,135,ピンクモーモン,35.093040510496806,0.24569142711860445
1902,239,SugimuraKahona,女,26,503,356,アークデーモン,86.27235651538723,26.16359381476049
1903,417,SawamuraAyako,女,27,731,199,メタルドラゴン,85.02170226845979,37.26632960721991
1904,438,NakazawaHaruta,男,13,298,145,キングスライム,81.75335958155064,32.04910322409852
1905,707,YamaneKeiko,女,29,796,202,プリーストナイト,42.4099287993117,65.86120738632987
1906,168,InuiTetsuya,男,27,787,268,キラートーチ,88.91139364958589,34.42210863731372
1907,462,OobayashiSaya,女,21,596,292,フランケンゴーレム,35.82855955361831,88.09870391871891
1908,578,AzumaKatsuo,男,43,96,146,ヒイラギどうじ,11.91613426675815,21.90256819026083
1909,908,MaeharaShouji,男,21,571,196,スライムかがみもち,9.069546626074466,346.728922396792
1910,561,MoriiYasuo,男,41,530,174,ダッシュラン,43.749965215570604,34.58319201662697
1911,713,BabaHiroyuki,男,56,327,208,メイジドラキー,9.869391697580166,69.30537288896383
1912,385,YamagataMomoka,女,52,972,241,げんじかぶと,40.55568620308012,51.396580550504254
1913,310,TakiTaiyou,男,13,681,155,まほうつかい,85.81830201761285,68.23307629468032
1914,679,OkajimaMasatoshi,男,16,616,368,スターキメラ,38.06694076898833,103.67167572461659
1915,125,FukaiTakao,男,58,471,226,きりさきピエロ,60.42571931179149,13.781602029927866
1916,53,ImamuraAiko,女,34,871,308,賀正大王スライム,8.8423827799057,304.39235339605455
1917,145,TakeshitaAyane,女,40,785,29,キメラ,28.13925388232108,71.86176111029067
1918,257,AkitaSana,女,32,912,287,パンプキャビネット,89.77581527628463,33.037130604370454
1919,104,SekimotoChouzou,男,13,177,240,だいおうキッズ,9.281811558638287,156.61077897799854
1920,954,NagaiAyu,女,32,442,181,はしりとかげ,79.14847157418299,20.79238438143183
1921,524,OjimaSaya,女,27,480,56,マーブルン,63.96532045161013,27.941923958714774
1922,317,KubotaMirai,男,29,527,155,まほうつかい,85.81830201761285,21.39311231251787
1923,559,MatsuiYuuta,男,42,838,54,プリズニャン,7.437137965435303,276.15749719300914
1924,301,MasakiKikuo,男,17,591,131,ばくだん岩,12.89377070017096,310.9987072497721
1925,554,TsuzukiKiyoto,男,23,637,6,しましまキャット,25.004689439632177,126.76484430676618
1926,2,KanayaNene,女,46,200,90,ごろつき,45.13939422725193,11.205215179302487
1927,892,SakashitaYuuna,女,48,642,69,ベビーマジシャン,92.40683964718518,15.952848895735931
1928,315,YoshizawaMako,女,31,271,164,キースドラゴン,81.51892517840334,11.898440617612765
1929,243,TakiguchiMinami,女,52,778,176,ガメゴン,90.99063705579518,17.72519481870311
1930,126,MatsunagaAyane,女,43,876,14,ファーラット,18.685881672733938,127.2201064053979
1931,955,TomizawaMasashi,男,51,114,19,オニオーン,10.410863634681245,25.6041651578512
1932,266,KuhabaraKasumi,女,23,204,68,ヘルビースト,12.916844071762679,72.98466085355456
1933,939,KawamotoKaoruko,女,12,263,16,プチアーノン,55.15595421818619,40.51563329219616
1934,185,TerasawaKaori,女,54,324,135,ピンクモーモン,35.093040510496806,18.11100764547213
1935,608,AokiMana,女,55,318,366,ホークスアーマー,38.27049754383774,17.804144523009263
1936,484,TakedaMoeka,女,35,33,311,ひょうがまじん,59.11983073481498,1.6684074688024606
1937,458,KurokiToyoaki,男,32,768,265,ヘルゴースト,24.598305673157583,113.89159153814866
1938,621,NakaYoshito,男,41,200,87,ひとくいばこ,22.811596711110827,23.24054581630871
1939,866,IshibashiChieri,女,19,474,74,タップデビル,18.549933186733426,160.0862413719757
1940,184,TakeiAmna,女,51,250,225,おひなさまスライム,94.8910140234197,5.410752962259821
1941,984,SendaHibiki,女,28,67,240,だいおうキッズ,9.281811558638287,29.346676801560918
1942,687,TakemuraShizue,女,39,566,227,さくらこぞう,14.588254115474786,117.19134460012108
1943,299,MatsumotoMorihiko,男,30,143,210,じごくのハサミ,58.59147297722057,9.746389771029877
1944,950,FukunagaKomako,女,14,656,298,リトルライバーン,84.51550457655938,64.38512729049243
1945,722,ShudouToshirou,男,42,818,78,スライムナイト,69.57964546933768,29.11298679514642
1946,514,TominagaToshinori,男,36,496,253,ギガンテス,63.26342159341283,23.197361208942716
1947,522,YazawaMorihiko,男,49,237,206,セルゲイナス,75.47397875357818,6.557093427255006
1948,778,SeoTomoka,女,44,544,255,スイカ岩,31.6303558567804,40.24784260486667
1949,312,NakaneRiko,女,17,428,16,プチアーノン,55.15595421818619,46.708870756170384
1950,429,TakagiShouei,男,28,818,367,マリーンズサタン,84.8429679291025,36.149414485785094
1951,605,HamanoShino,女,10,223,16,プチアーノン,55.15595421818619,46.08234045723833
1952,594,TakaiKichinosuke,男,44,791,78,スライムナイト,69.57964546933768,26.655020413811428
1953,306,MizutaniYoshiko,女,59,50,126,ももいろ三姉妹,53.873066209342745,1.8514290836206226
1954,755,HorikoshiMisumi,男,13,127,354,マッドルーパー,88.31418219317759,12.452634654759402
1955,843,TajimaMizuho,女,43,237,149,サブナック,9.731343958772431,62.14489969271846
1956,520,KumazawaNatsumi,女,20,316,137,アームライオン,53.87609943483231,32.85827906045427
1957,883,FukudaHiroaki,男,54,151,306,フレイザード,71.75375321689769,4.167432607377427
1958,794,HamanoMitsuko,女,41,177,251,スナノサウルス,80.06800677672953,5.635687556670504
1959,635,SeoAiha,女,38,538,67,ヘルボックル,70.78470858087249,22.296377746103886
1960,331,IdeReiji,男,54,895,205,じごくのもんばん,80.7548432124322,22.801286877126586
1961,490,KishidaShigeyoshi,男,37,186,239,ブリザード,89.54893343384825,6.585755426908581
1962,471,KawashimaKaho,女,53,997,106,イエティ,32.47049136267112,66.67426789811506
1963,154,FushimiSachiko,女,51,376,371,アトラス,36.28594528565833,21.099983083871713
1964,365,OotsukiHiroyuki,男,32,893,335,ヘルギフト,25.205098810024296,120.5454387382025
1965,89,KurahashiHirofumi,男,49,484,177,リザードフライ,85.49703450761974,13.356289961411004
1966,307,UchimuraRyouichi,男,50,791,236,フロストギズモ,9.32363107386861,196.92195218391828
1967,879,TsutsuiFuku,男,19,901,29,キメラ,28.13925388232108,188.70060228700328
1968,322,FukumotoHina,女,29,63,338,デスマシーン,36.237572153171016,6.339702798657442
1969,116,FushimiKaito,男,36,944,166,キラーリカント,3.194156252605951,857.2872109847633
1970,463,ItagakiTarou,男,49,109,296,モテモテ,45.395875616701,5.088545996519234
1971,452,KanekoKeigo,男,22,312,30,キャットフライ,39.25328991057516,43.00512322104568
1972,114,NasuYoshiaki,男,55,438,336,ナイトリッチ,92.70989102149501,9.279038191828601
1973,151,AizawaYuu,女,46,336,294,おんせんスライム,82.6314745416439,10.195900616145895
1974,645,TsukagoshiHina,女,50,460,71,さまようよろい,91.19014991824972,10.308574513794426
1975,869,NaganoKaichi,男,23,603,169,あくまのきし,68.78622177338572,45.42980160691716
1976,351,AsakuraNagisa,女,21,160,323,キラーアーマー,29.230792111311022,27.083122491895487
1977,568,YoshiwaraHajime,男,36,329,256,トロピカルドラゴ,98.09855966622831,10.215439127475285
1978,11,EbiharaShoujirou,男,52,13,49,スノーモン,32.04405054951196,0.786229817466071
1979,836,KomatsuMami,女,46,340,101,ケダモン,74.19067882742955,11.719178185999711
1980,425,GomiHaruka,女,22,863,126,ももいろ三姉妹,53.873066209342745,76.74819530410265
1981,182,YoshikawaFumio,男,53,245,85,オーク,81.73320461804853,6.428846693709668
1982,991,EgawaMitsunari,男,37,440,147,ドラゴスライム,25.186996869199763,48.21733759604587
1983,778,SeoTomoka,女,44,544,313,コキュードス,43.46840164234956,30.624742410264584
1984,6,HidakaNoriyuki,男,55,119,72,サイおとこ,53.665335603755395,4.079289594991286
1985,583,MatsunoTakehide,男,36,666,176,ガメゴン,90.99063705579518,24.299369832902713
1986,72,TakeuchiShigemitsu,男,55,38,311,ひょうがまじん,59.11983073481498,1.2065804522017953
